연월,시간대,지역,평균기온,중앙기온,최저기온,최고기온,기온표준편차,평균습도,중앙습도,최저습도,최고습도,습도표준편차,평균풍속,중앙풍속,최저풍속,최고풍속,풍속표준편차
201807,11,부산,28.880645161290325,30.1,19.6,33.8,4.22472242518872,71.7741935483871,72.0,52.0,97.0,12.529191720190504,3.4129032258064513,3.2,1.8,6.8,1.100527732645834
201807,12,부산,29.106451612903225,30.0,19.9,33.7,4.094055486016359,70.48387096774194,70.0,46.0,97.0,12.304121173389925,3.6580645161290324,3.6,0.8,6.5,1.2379483547516263
201807,13,부산,29.10967741935484,30.1,20.1,34.9,3.893529233545463,70.48387096774194,69.0,42.0,96.0,12.603890848310648,3.9612903225806453,4.1,1.1,6.7,1.3705661650950038
201807,14,부산,29.161290322580644,30.2,21.0,34.3,3.773210606309946,69.74193548387096,67.0,43.0,97.0,11.977667390983612,3.8774193548387097,3.7,1.1,7.2,1.32557149371365
201807,15,부산,29.16774193548387,29.9,21.0,34.2,3.8105456386869507,70.03225806451613,69.0,46.0,97.0,11.373899568654947,4.009677419354839,4.1,1.2,6.4,1.4572473683191602
201807,16,부산,28.76774193548387,29.9,20.3,33.8,3.8887347639709406,70.64516129032258,68.0,48.0,96.0,11.740381558526325,4.067741935483871,4.1,1.5,6.8,1.3518843877526887
201807,17,부산,28.287096774193547,29.3,20.3,32.8,3.754707439600221,71.7741935483871,72.0,52.0,96.0,11.35696461037412,3.574193548387097,3.5,1.0,6.6,1.3423779254083614
201807,18,부산,27.322580645161292,28.2,20.2,31.2,3.4432261691054946,74.58064516129032,74.0,55.0,96.0,10.553906681251219,3.4516129032258065,3.3,1.0,7.3,1.3413602468494275
201807,19,부산,26.603225806451615,27.5,19.4,30.2,3.2840507376275148,77.16129032258064,76.0,56.0,96.0,9.781263634089905,3.225806451612903,2.8,1.5,7.9,1.503765882029842
201807,20,부산,26.016129032258064,26.6,18.8,29.8,3.150036695468116,79.06451612903226,80.0,61.0,96.0,9.334293345404598,2.835483870967742,2.4,1.3,6.7,1.2109358328986095
201807,21,부산,25.793548387096774,26.5,18.8,29.7,3.115331494814099,79.2258064516129,81.0,60.0,96.0,9.908614694360171,2.6322580645161286,2.4,0.8,6.6,1.259732007683696
201807,22,부산,25.729032258064517,26.5,18.9,29.3,3.104748357853081,78.93548387096774,80.0,58.0,96.0,10.227203866391399,2.7161290322580647,2.4,0.7,5.5,1.1958530495545983
201807,23,부산,25.603225806451615,26.4,18.8,29.0,3.107355131615711,79.96774193548387,80.0,62.0,97.0,10.212684501696051,2.7903225806451615,2.5,1.2,5.4,1.1889364543461178
201808,0,부산,26.583870967741937,26.7,22.3,29.5,1.82594209002614,79.06451612903226,82.0,58.0,96.0,9.387706442899908,3.196774193548387,3.0,0.3,7.4,1.5258841963416365
201808,1,부산,26.432258064516127,26.6,22.0,29.4,1.8151927531760357,79.64516129032258,82.0,59.0,93.0,8.916458142471798,2.9064516129032256,2.6,0.2,9.4,1.9110094163157105
201808,2,부산,26.36774193548387,26.6,22.0,29.2,1.7786487561768516,79.87096774193549,79.0,58.0,95.0,8.751159677375606,2.925806451612903,2.4,0.3,7.5,1.7988825683250298
201808,3,부산,26.261290322580646,26.4,21.9,29.2,1.7640252113381385,79.96774193548387,80.0,60.0,95.0,8.919954674652189,3.293548387096774,2.4,0.4,11.2,2.2715538710863346
201808,4,부산,26.09032258064516,26.2,21.8,28.7,1.7245975064170165,81.3225806451613,82.0,61.0,96.0,8.4632030846254,3.009677419354839,2.3,0.7,12.4,2.3837442310658634
201808,5,부산,26.019354838709678,26.2,21.6,28.3,1.739620524681308,81.12903225806451,80.0,62.0,96.0,8.666956157282556,3.135483870967742,2.3,0.5,14.4,2.606344616136653
201808,6,부산,25.948387096774194,26.3,21.3,28.3,1.774236167621048,81.12903225806451,80.0,62.0,97.0,8.511724993536355,2.7903225806451615,2.4,0.3,13.9,2.4393106729442615
201808,7,부산,26.583870967741937,26.8,22.6,29.1,1.7247409030911585,78.87096774193549,78.0,61.0,97.0,8.75115967737561,2.7451612903225806,2.6,0.4,13.9,2.4194818604648143
201808,8,부산,27.761290322580646,27.7,24.4,30.8,1.9833771568303795,74.25806451612904,73.0,56.0,97.0,9.996558547605217,3.383870967741936,3.2,0.8,13.4,2.4171742144073307
201808,9,부산,28.822580645161292,28.4,25.0,32.4,2.226762923680823,70.96774193548387,69.0,56.0,97.0,10.805812852249918,3.8483870967741933,3.2,1.4,13.8,2.371057565411398
201808,10,부산,29.516129032258064,29.1,25.5,33.1,2.2994342455183103,68.51612903225806,67.0,50.0,97.0,11.675818223267939,4.080645161290323,3.3,1.4,12.5,2.1174543450156857
201808,11,부산,30.161290322580644,30.0,25.7,35.0,2.5225222059617014,66.90322580645162,66.0,50.0,96.0,12.530908024320443,4.164516129032258,3.6,1.2,13.5,2.2440363020083214
201808,12,부산,30.48709677419355,30.6,25.9,36.0,2.6200180578873686,65.74193548387096,63.0,46.0,94.0,12.471214166860376,4.338709677419355,3.9,1.3,12.2,2.061338953100604
201808,13,부산,30.12258064516129,29.9,24.9,35.9,2.7419834277908373,67.7741935483871,66.0,47.0,93.0,12.719302070526126,4.638709677419355,4.1,1.0,12.1,2.110715110944604
201808,14,부산,30.029032258064515,29.7,23.9,34.1,2.6885179992438317,68.61290322580645,66.0,42.0,96.0,13.01711032796152,4.635483870967741,4.3,0.4,10.4,2.0223004041761903
201808,15,부산,30.02258064516129,29.9,24.7,34.2,2.485921650336732,67.87096774193549,67.0,43.0,90.0,12.481297837121135,4.593548387096774,4.3,1.3,9.5,1.6449793279088074
201808,16,부산,29.6,29.9,25.1,35.4,2.643230346879865,69.0,66.0,50.0,94.0,12.503332889007373,4.312903225806451,3.8,2.3,7.9,1.548922622445221
201808,17,부산,28.996774193548386,28.7,24.6,34.0,2.450371927003156,71.29032258064517,69.0,51.0,94.0,12.964550508693815,3.9612903225806453,3.7,1.8,7.3,1.5329008272672302
201808,18,부산,28.22258064516129,28.0,24.9,33.0,2.1657500128776563,74.16129032258064,75.0,55.0,93.0,10.896778649960572,3.6516129032258067,3.3,1.7,8.1,1.6212898091215187
201808,19,부산,27.56451612903226,27.1,24.6,31.9,2.01586183175613,76.25806451612904,76.0,57.0,93.0,9.892649601043807,3.370967741935484,3.2,0.5,8.0,1.584549052230549
201808,20,부산,27.14516129032258,26.8,24.0,30.5,1.9235104556820783,77.16129032258064,76.0,60.0,96.0,9.619760129350247,3.267741935483871,2.4,1.2,10.2,1.9420585464525684
201808,21,부산,26.951612903225808,26.7,23.6,30.1,1.8874799721219009,78.12903225806451,78.0,59.0,94.0,9.6669262108279,3.458064516129032,2.9,1.1,8.0,1.6999557236485872
201808,22,부산,26.68064516129032,26.5,23.3,29.9,1.9124886674764374,78.93548387096774,80.0,60.0,96.0,10.069543133863181,3.2129032258064516,2.7,1.3,7.1,1.568808876288817
201808,23,부산,26.548387096774192,26.4,22.8,30.2,1.9371578782229624,79.35483870967742,82.0,60.0,97.0,9.891236481845176,3.0354838709677416,2.7,1.0,6.1,1.4404972259829298
201809,0,부산,20.986666666666668,21.0,16.9,24.6,2.0740986132465493,79.96666666666667,77.0,58.0,98.0,11.412284165979106,2.49,2.6500000000000004,0.3,5.1,1.1457116445309408
201809,1,부산,20.776666666666664,21.049999999999997,16.5,24.4,1.9822807020220936,79.5,77.0,53.0,98.0,11.938780622769679,2.3733333333333335,2.45,0.0,3.7,1.0140167084705614
201809,2,부산,20.673333333333336,20.9,15.9,24.4,1.979016358478735,79.16666666666667,79.0,44.0,98.0,12.771421040835621,2.76,2.55,0.4,5.7,1.3515253196500507
201809,3,부산,20.616666666666667,20.65,15.7,24.4,1.935883177818566,78.93333333333334,78.5,41.0,98.0,13.436782592450529,2.683333333333333,2.8,0.7,5.7,1.1620681128275463
201809,4,부산,20.540000000000003,20.6,15.5,24.5,1.9675996228557433,79.03333333333333,80.5,41.0,98.0,13.474070458203922,2.8333333333333335,2.9,0.1,7.1,1.516878221951217
