연월,시간대,지역,평균기온,중앙기온,최저기온,최고기온,기온표준편차,평균습도,중앙습도,최저습도,최고습도,습도표준편차,평균풍속,중앙풍속,최저풍속,최고풍속,풍속표준편차
201701,18,대구,3.7774193548387096,4.0,-3.7,9.5,3.6403946377116276,38.774193548387096,38.0,17.0,77.0,16.175515813350653,2.6806451612903226,2.4,0.1,6.8,1.807653977736283
201701,19,대구,2.861290322580645,3.5,-4.8,8.8,3.5266298756135286,42.45161290322581,41.0,18.0,76.0,16.752788244901044,2.3096774193548386,2.1,0.2,5.8,1.7937585937001437
201701,20,대구,1.9935483870967743,2.5,-5.4,7.0,3.358961693129884,46.12903225806452,46.0,16.0,76.0,17.465665242572104,2.103225806451613,2.2,0.0,5.7,1.616061853388816
201701,21,대구,1.2838709677419355,1.6,-5.7,7.4,3.266812592746794,49.03225806451613,46.0,19.0,78.0,17.02250250103813,2.02258064516129,1.8,0.0,5.4,1.6899131491330857
201701,22,대구,0.7225806451612903,1.3,-6.1,6.8,3.2599294141048882,51.38709677419355,50.0,21.0,83.0,18.20380439973073,1.8935483870967742,1.3,0.0,5.1,1.6016523725767229
201701,23,대구,0.2225806451612903,0.5,-6.6,6.4,3.403597085184962,53.74193548387097,52.0,23.0,85.0,18.20250484948978,2.0935483870967744,1.9,0.0,5.7,1.6585004238510093
201702,0,대구,1.757142857142857,1.6,-4.7,11.9,3.645233170556428,51.67857142857143,49.5,24.0,91.0,18.95814800188499,2.5357142857142856,2.55,0.0,5.4,1.6028248872062163
201702,1,대구,1.2857142857142858,1.05,-4.5,12.4,3.7249622703248844,54.32142857142857,50.0,24.0,86.0,17.262791438639585,2.4785714285714286,2.45,0.1,6.8,1.7495728881659351
201702,2,대구,0.7714285714285714,0.2,-5.3,12.1,3.785240062141677,57.57142857142857,54.5,27.0,85.0,15.910463762658116,2.4107142857142856,1.7999999999999998,0.3,7.2,1.9353130258272198
201702,3,대구,0.4357142857142858,-0.25,-5.8,12.5,3.897312871588271,59.607142857142854,59.0,26.0,87.0,15.765267228742138,2.2357142857142858,2.05,0.3,5.8,1.6749160920308561
201702,4,대구,0.0035714285714285587,-0.7,-6.0,13.7,4.0589619310449265,61.607142857142854,61.5,27.0,92.0,15.98920766969902,2.210714285714286,1.5,0.2,5.1,1.6461716047790864
201702,5,대구,-0.35357142857142854,-1.2,-6.1,13.3,4.029013494076402,63.857142857142854,63.0,34.0,93.0,16.694896726831725,2.1,1.05,0.1,5.8,1.7838784213679537
201702,6,대구,-0.6035714285714286,-1.55,-6.1,13.5,4.043236890198811,65.32142857142857,66.5,34.0,95.0,16.72003360671036,2.1392857142857142,1.35,0.0,6.0,1.816047659211922
201702,7,대구,-0.9,-1.55,-6.2,12.8,4.097515055448805,67.35714285714286,70.0,32.0,95.0,16.618183449583807,1.9035714285714285,1.2000000000000002,0.0,4.9,1.530548713723077
201702,8,대구,-0.29999999999999993,-1.1,-5.8,12.6,3.838112962265586,65.75,67.5,31.0,94.0,15.945799400422622,2.117857142857143,1.35,0.0,5.5,1.8071982759137442
201702,9,대구,0.9785714285714285,0.8500000000000001,-4.9,11.6,3.5374564143743013,58.75,59.5,27.0,87.0,14.454590453734243,2.5749999999999997,2.4,0.0,7.4,2.098434160493468
201702,10,대구,2.4964285714285714,2.3499999999999996,-3.4,10.7,3.3696336918026,50.25,49.0,23.0,77.0,13.495198048578997,2.917857142857143,2.65,0.5,7.7,2.0492191053664666
201702,11,대구,4.0285714285714285,3.1,-2.0,11.6,3.4555223802827437,41.67857142857143,40.0,18.0,88.0,13.70064494677794,3.457142857142857,2.7,0.3,7.9,2.1656285669401134
201702,12,대구,5.539285714285714,5.1,-0.9,12.6,3.5990059621156383,34.57142857142857,31.5,14.0,92.0,14.548586723849697,3.832142857142857,3.8,0.7,8.6,2.170177253629139
201702,13,대구,6.596428571428571,6.45,-1.0,13.6,3.6048816842820184,30.678571428571427,30.0,13.0,92.0,14.869938781483915,3.792857142857143,4.1,1.3,7.5,1.9502950529729581
201702,14,대구,7.267857142857143,7.0,-0.6,15.5,3.7018567484768217,28.714285714285715,26.5,12.0,91.0,16.781509098381097,3.707142857142857,3.55,0.8,7.7,2.0504612979501795
201702,15,대구,7.692857142857143,7.35,-0.2,15.8,3.682986768153198,26.071428571428573,23.5,11.0,93.0,16.852142563920737,3.85,4.199999999999999,0.4,8.4,2.0130132195845665
201702,16,대구,7.792857142857143,7.6,0.3,16.2,3.735508153387054,25.964285714285715,23.0,10.0,94.0,16.48227362700134,3.7285714285714286,3.7,0.1,8.1,1.9246658474495317
201702,17,대구,7.1499999999999995,6.85,-0.1,15.5,3.615347941864066,27.035714285714285,23.0,12.0,95.0,17.006495802219206,3.8857142857142857,3.75,0.2,7.7,1.9186635560383798
201702,18,대구,6.332142857142857,5.7,-1.0,15.0,3.7185275432551372,29.607142857142858,26.5,13.0,95.0,17.52318947315726,3.1571428571428575,3.0,0.1,6.6,1.8179004111232009
201702,19,대구,5.346428571428571,4.949999999999999,-1.7,14.4,3.6606498252164386,33.57142857142857,31.0,13.0,96.0,17.704212872623096,2.7035714285714287,2.45,0.4,6.2,1.7389827045030801
201702,20,대구,4.421428571428572,4.199999999999999,-2.4,13.5,3.4886437078949357,38.5,35.0,15.0,96.0,17.360022188072524,2.917857142857143,2.75,0.1,6.3,1.8168050041984207
201702,21,대구,3.5142857142857147,2.75,-3.0,12.6,3.515859758475847,44.607142857142854,40.5,18.0,96.0,19.251434358710124,2.6607142857142856,2.5,0.6,5.7,1.5961386938980993
201702,22,대구,2.875,2.6,-3.8,12.5,3.6178185569637287,47.464285714285715,43.5,21.0,96.0,19.114629152014633,2.492857142857143,2.45,0.1,5.7,1.8065577194351676
201702,23,대구,2.442857142857143,2.5,-4.4,12.7,3.74704116074503,50.25,45.5,24.0,94.0,18.452391193033513,2.564285714285714,2.55,0.3,6.5,1.6382498081374628
201703,0,대구,6.374193548387097,6.5,-1.6,11.3,3.057446400940441,55.70967741935484,52.0,23.0,93.0,20.071860150281868,2.0451612903225804,1.7,0.2,5.7,1.5081641620808215
201703,1,대구,5.719354838709678,5.7,-1.9,10.8,2.95120533057695,59.516129032258064,55.0,27.0,93.0,18.938269839563727,1.803225806451613,1.4,0.1,5.9,1.5182191038555102
201703,2,대구,5.138709677419355,5.4,-2.3,10.7,3.029705972461667,62.67741935483871,64.0,29.0,93.0,19.23778763575166,1.7677419354838708,1.1,0.0,5.0,1.338005255787932
201703,3,대구,4.616129032258065,4.5,-2.1,10.5,2.970420483612104,64.83870967741936,69.0,30.0,93.0,19.070215475436296,1.6064516129032258,1.2,0.0,3.8,1.2966457968854275
201703,4,대구,4.125806451612903,4.3,-2.1,10.3,2.9502505816665234,66.7741935483871,68.0,29.0,94.0,18.675669871822276,1.4064516129032258,1.2,0.0,4.0,1.2260874041358736
201703,5,대구,3.6806451612903226,3.3,-1.9,10.0,3.0226279244876424,69.25806451612904,73.0,30.0,94.0,18.239093073095283,1.6709677419354838,1.4,0.0,5.0,1.3675266111699853
201703,6,대구,3.2903225806451615,2.6,-1.8,9.5,2.885752916046888,71.87096774193549,72.0,42.0,94.0,16.210576661517162,1.6129032258064515,1.5,0.0,5.4,1.3949293734771115
201703,7,대구,3.1548387096774193,2.5,-1.9,9.5,2.783144350032581,72.25806451612904,73.0,45.0,93.0,16.169864443743254,1.5290322580645161,1.0,0.0,5.5,1.3711779724959354
201703,8,대구,4.116129032258065,3.5,-0.8,9.3,2.601422274345779,68.48387096774194,72.0,41.0,92.0,16.134581840964948,1.596774193548387,1.4,0.0,5.4,1.4597908231359136
201703,9,대구,5.767741935483872,5.8,0.2,11.0,2.4557941141681225,60.67741935483871,64.0,28.0,89.0,16.67210663908272,2.0,1.5,0.0,5.5,1.5457468529268734
201703,10,대구,7.67741935483871,8.1,1.4,12.9,2.6724158455623828,48.774193548387096,48.0,23.0,81.0,16.14870413257022,2.3129032258064517,1.7,0.5,6.0,1.5270324020757537
201703,11,대구,9.274193548387096,9.8,2.3,14.6,2.9333675462325424,41.225806451612904,36.0,19.0,75.0,16.113575389340408,2.609677419354839,1.8,0.6,7.5,1.7224700943141076
201703,12,대구,10.600000000000001,11.4,3.4,16.5,3.1682802906308662,34.96774193548387,30.0,17.0,73.0,16.283905901160495,2.929032258064516,2.3,0.7,6.0,1.602330292290387
201703,13,대구,11.751612903225807,12.4,4.1,17.4,3.278197773954661,31.548387096774192,25.0,15.0,78.0,16.95845651325108,2.793548387096774,2.5,1.0,6.1,1.519854265792386
201703,14,대구,12.451612903225806,13.1,4.5,18.3,3.399006812559804,29.096774193548388,23.0,13.0,80.0,17.259499488126682,2.738709677419355,2.1,1.0,6.0,1.5564226973747284
201703,15,대구,12.97741935483871,13.6,4.8,18.7,3.5182106889174367,27.225806451612904,21.0,12.0,88.0,18.1010306841339,3.064516129032258,2.8,1.1,7.3,1.6999114461439402
201703,16,대구,12.83548387096774,13.6,4.4,19.9,3.8511944802530005,27.806451612903224,18.0,11.0,90.0,21.40314518139598,3.0258064516129033,2.7,1.2,7.4,1.5442296336006258
201703,17,대구,12.396774193548387,12.8,5.0,19.2,3.871389403557655,29.612903225806452,19.0,10.0,89.0,21.672836177044047,2.9645161290322584,2.6,1.1,7.0,1.5389495090476002
201703,18,대구,11.383870967741936,11.9,3.3,17.2,3.723358410019423,34.03225806451613,23.0,13.0,89.0,23.137968610010898,3.0999999999999996,2.4,0.1,7.9,1.861182419861095
201703,19,대구,10.103225806451613,10.9,2.4,15.5,3.5641253130763833,39.54838709677419,33.0,15.0,89.0,22.864585001959426,3.0612903225806454,2.7,0.6,6.8,1.9229625441585074
201703,20,대구,8.916129032258064,10.0,1.9,13.7,3.1029122636853645,45.096774193548384,36.0,18.0,91.0,22.05199135181776,2.703225806451613,2.7,0.4,5.9,1.6884872659608152
201703,21,대구,8.303225806451612,8.8,1.1,14.1,3.0783636206018876,48.225806451612904,42.0,18.0,91.0,21.59276063471174,2.661290322580645,2.6,0.2,5.5,1.6032628021953312
201703,22,대구,7.612903225806452,8.2,0.1,12.4,2.9682477362336033,51.354838709677416,48.0,22.0,92.0,20.81433542392802,2.229032258064516,1.5,0.0,6.8,1.880991502441748
201703,23,대구,6.951612903225806,7.6,-0.9,11.9,2.989299914443953,55.0,50.0,21.0,94.0,21.29319140006965,2.0806451612903225,1.6,0.1,5.5,1.547776761430991
201704,0,대구,13.729999999999999,14.1,5.2,18.8,3.2905454950771325,57.46666666666667,54.0,24.0,94.0,23.212263900841272,1.78,1.7,0.0,4.6,1.271274136854236
201704,1,대구,12.91,13.850000000000001,4.9,18.5,3.1426268388524687,60.46666666666667,55.5,25.0,97.0,23.498691575215975,1.63,1.1,0.1,4.9,1.3491120962603005
201704,2,대구,12.17,12.35,4.4,17.4,3.0213207890498532,63.0,61.5,29.0,98.0,22.829200901325994,1.49,1.1,0.0,4.2,1.154705515526018
201704,3,대구,11.629999999999999,12.0,3.9,17.6,3.2059373797313357,65.53333333333333,67.0,30.0,98.0,21.75051855637618,1.34,1.0,0.0,3.9,1.1146671066379816
201704,4,대구,11.193333333333333,10.75,3.3,17.1,3.1944923867800035,67.43333333333334,65.0,32.0,97.0,21.990097039715216,1.38,1.0,0.1,5.3,1.2625644401444394
201704,5,대구,10.54,10.3,2.4,15.7,3.183968462848493,71.13333333333334,71.5,33.0,97.0,20.895030482164284,1.41,1.1,0.1,4.3,1.111491697271486
201704,6,대구,10.21,9.85,2.2,15.6,3.1289912442984797,73.2,73.5,33.0,98.0,20.43728843610839,1.16,0.8,0.0,4.0,1.0877372907982439
201704,7,대구,10.876666666666667,10.7,2.3,16.7,3.2887145936005022,71.83333333333333,68.5,31.0,98.0,20.005315385620914,1.21,0.6,0.0,5.8,1.347372922803278
201704,8,대구,12.393333333333334,12.2,2.4,19.9,3.3004632207107485,65.4,61.0,30.0,98.0,21.499959903731657,1.4866666666666668,0.95,0.2,5.0,1.360966526060605
201704,9,대구,14.193333333333333,14.0,6.3,22.0,3.270656723396519,59.666666666666664,59.0,25.0,97.0,22.585215385800254,1.6166666666666667,1.2,0.2,5.2,1.2343037499442497
201704,10,대구,15.906666666666666,15.85,8.1,25.2,3.565247327430052,52.3,49.0,22.0,95.0,21.836619038543553,2.0466666666666664,1.95,0.6,5.2,1.1918497166700324
201704,11,대구,17.476666666666667,17.299999999999997,9.1,26.4,3.869837681112854,45.4,42.0,16.0,97.0,21.227178414671034,2.746666666666667,2.45,1.1,5.7,1.3428567934877094
201704,12,대구,18.69,18.549999999999997,9.7,28.0,4.125308765873544,40.63333333333333,35.0,18.0,97.0,20.85166549758048,3.1799999999999997,3.1,1.0,6.1,1.4179635713427805
201704,13,대구,19.646666666666665,19.4,9.8,28.5,4.214976036528054,37.733333333333334,30.0,16.0,98.0,20.632972161806567,3.2333333333333334,3.2,0.9,6.6,1.4379902961960565
201704,14,대구,20.516666666666666,20.4,10.2,30.0,4.59895665329111,35.0,27.0,14.0,98.0,19.59063815827029,3.533333333333333,3.3,0.4,6.2,1.4091654006669274
201704,15,대구,20.723333333333336,20.5,10.5,30.2,4.5958514526377625,34.4,28.5,13.0,98.0,19.709266156145773,3.6333333333333333,3.45,1.7,7.3,1.356296512524108
201704,16,대구,20.68,20.5,7.7,30.5,4.985039687871619,35.46666666666667,28.0,14.0,98.0,21.172091801812307,3.6,3.55,1.3,6.5,1.5969799083226461
201704,17,대구,20.14333333333333,20.35,8.2,29.5,4.931439136197768,37.3,27.5,14.0,96.0,22.587988874162974,3.8233333333333333,3.8499999999999996,1.3,7.1,1.6753143468971843
201704,18,대구,19.396666666666665,19.7,8.5,28.9,4.927997658232014,39.5,26.5,14.0,96.0,25.614852911058698,3.44,3.7,0.1,6.5,1.461128519920181
201704,19,대구,18.39,18.3,7.9,27.6,4.556038055001372,42.4,30.5,14.0,91.0,24.657096621319862,3.0133333333333336,3.0,0.4,6.3,1.2178934139800954
201704,20,대구,17.353333333333335,17.1,7.1,26.5,4.413594463920992,46.4,43.5,15.0,92.0,23.829277848030156,2.6599999999999997,2.45,0.6,6.3,1.3179398761860799
201704,21,대구,16.403333333333332,16.2,6.3,25.9,4.189023697740308,48.733333333333334,47.0,18.0,97.0,23.017135046463242,2.4366666666666665,2.2,0.6,5.4,1.2855921306685032
201704,22,대구,15.643333333333334,15.65,6.1,24.8,3.7975203645984883,50.7,45.5,18.0,95.0,22.237200890585935,2.03,1.8,0.3,5.0,1.3671389708135897
201704,23,대구,14.91,14.95,5.4,23.3,3.548418783355337,53.3,48.5,20.0,96.0,22.50846584027349,2.12,1.95,0.4,5.6,1.3894677720822362
201705,0,대구,18.490322580645163,18.1,13.3,25.8,3.15767370477167,59.774193548387096,55.0,23.0,97.0,20.37434608753429,2.148387096774193,1.8,0.3,5.1,1.3268687369748713
201705,1,대구,17.729032258064517,17.2,12.6,23.1,2.985653870136,62.806451612903224,59.0,25.0,98.0,19.667942367956215,1.5903225806451613,1.7,0.1,4.1,1.1394018426963268
201705,2,대구,17.009677419354837,16.4,11.6,22.1,2.9834381551837894,65.6774193548387,65.0,32.0,97.0,18.932136869661935,1.3419354838709678,1.1,0.0,3.6,1.0397994016630925
201705,3,대구,16.4,15.9,11.1,20.7,2.9966648127543394,68.51612903225806,69.0,35.0,97.0,18.191336706872193,1.3129032258064517,1.1,0.0,3.9,1.120637299481526
201705,4,대구,15.832258064516129,15.5,9.9,20.4,3.0708725249537996,70.06451612903226,73.0,36.0,98.0,17.51177791063483,1.2225806451612902,0.8,0.1,5.4,1.156923989845301
201705,5,대구,15.264516129032257,14.7,9.0,20.2,3.194635961221745,72.7741935483871,77.0,33.0,98.0,16.968028126291628,1.1935483870967742,1.1,0.0,3.5,0.9007165606230658
201705,6,대구,15.216129032258063,14.8,8.6,21.3,3.2455196578456222,73.29032258064517,77.0,32.0,98.0,16.559375085606536,1.1838709677419357,1.0,0.0,4.2,0.9980303182414011
201705,7,대구,16.358064516129033,15.5,10.1,22.2,3.178655291529044,69.2258064516129,74.0,31.0,94.0,16.323213893959636,1.567741935483871,1.2,0.1,5.0,1.3011244103400703
201705,8,대구,18.048387096774192,17.6,11.9,24.7,3.1619478140055732,61.193548387096776,63.0,29.0,92.0,17.11416441594254,1.5838709677419356,1.0,0.3,5.5,1.3158259191330612
201705,9,대구,19.9741935483871,19.5,14.8,27.0,3.192383408670862,52.935483870967744,54.0,28.0,92.0,17.173497962210973,1.7967741935483872,1.3,0.5,5.0,1.1481822941698594
201705,10,대구,21.700000000000003,21.5,14.3,29.0,3.401568265766052,46.58064516129032,40.0,26.0,94.0,18.15263836388233,2.064516129032258,2.1,0.4,4.8,1.1686312184479681
201705,11,대구,23.309677419354838,23.3,14.1,30.3,3.6250383757701736,41.54838709677419,34.0,23.0,94.0,18.55413468686952,2.4645161290322584,1.9,0.7,6.1,1.422567722370778
201705,12,대구,24.309677419354838,24.5,14.5,31.2,3.6382555195871604,38.32258064516129,32.0,18.0,94.0,18.882773625316442,2.954838709677419,2.6,1.1,5.9,1.2268764430257895
201705,13,대구,25.12258064516129,25.2,15.0,33.1,3.892874659975526,36.70967741935484,30.0,17.0,93.0,19.11228845252376,3.170967741935484,2.8,1.3,7.6,1.6079373015112866
201705,14,대구,26.09032258064516,26.5,15.8,34.3,3.8847869816082725,34.38709677419355,29.0,15.0,84.0,17.72696142293773,3.416129032258065,3.2,0.5,9.4,1.8466359999006388
201705,15,대구,26.112903225806452,26.3,15.9,34.6,4.187898592809516,34.96774193548387,27.0,15.0,85.0,19.494416073956053,3.4387096774193546,3.0,1.5,7.7,1.6351712284151037
201705,16,대구,26.13225806451613,26.5,15.5,35.1,4.394647281771631,35.58064516129032,27.0,15.0,87.0,20.53091034440247,3.564516129032258,3.2,1.7,7.8,1.5166956159354616
201705,17,대구,25.65806451612903,26.2,14.5,34.2,4.252510959699644,36.87096774193548,29.0,15.0,94.0,20.74888259719684,3.4645161290322584,3.2,1.2,6.6,1.4108031724510155
201705,18,대구,24.903225806451612,25.1,13.8,33.4,4.159125218197352,39.16129032258065,30.0,16.0,98.0,20.94452478046637,3.196774193548387,2.8,0.5,6.2,1.4943189911500918
201705,19,대구,23.648387096774194,24.0,13.7,31.6,4.08190078008942,43.193548387096776,35.0,17.0,98.0,20.640444689716524,3.341935483870968,3.4,0.3,6.4,1.6776519689829168
201705,20,대구,22.335483870967742,22.8,13.7,31.1,3.917784100491566,47.03225806451613,39.0,17.0,98.0,20.78378193202213,2.8806451612903223,2.8,0.0,5.9,1.498981733230642
201705,21,대구,21.216129032258067,21.1,13.7,30.0,3.7830408204858634,50.25806451612903,41.0,19.0,98.0,21.246125516488068,2.5483870967741935,2.4,0.3,5.8,1.409697595879328
201705,22,대구,20.135483870967743,20.1,13.7,27.4,3.4929976035011117,54.0,46.0,21.0,98.0,21.194338866782328,2.3677419354838714,1.7,0.1,5.1,1.4166597090278228
201705,23,대구,19.212903225806453,18.7,13.6,26.5,3.322222342096112,58.0,50.0,23.0,98.0,20.663978319771825,2.0999999999999996,1.5,0.1,5.3,1.4226735395022991
201706,0,대구,20.626666666666665,20.35,16.2,26.4,3.0010266442569686,71.56666666666666,73.5,38.0,98.0,16.437306880120733,1.8333333333333333,1.65,0.1,4.5,1.1853512016547534
201706,1,대구,20.126666666666665,20.15,15.8,25.0,2.7425049377044575,74.2,75.5,42.0,97.0,14.473280971119348,1.7333333333333334,1.55,0.0,4.7,1.1411830924854751
201706,2,대구,19.773333333333333,19.95,15.0,24.5,2.6618548541135416,75.86666666666666,77.0,46.0,96.0,13.205885138787579,1.8866666666666667,1.65,0.0,4.6,1.2150587706329083
201706,3,대구,19.203333333333333,19.9,14.2,23.8,2.6651626505755663,78.33333333333333,80.5,53.0,97.0,12.37163979690517,1.7633333333333332,1.45,0.5,6.0,1.1972622025309223
201706,4,대구,18.723333333333336,19.1,13.1,23.0,2.6151657603339404,80.96666666666667,82.5,54.0,98.0,11.848129005017633,1.5799999999999998,1.45,0.0,5.6,1.21638242625276
201706,5,대구,18.48,18.799999999999997,12.3,22.4,2.6128858401761663,82.06666666666666,84.0,52.0,98.0,11.467896218494518,1.5966666666666667,1.55,0.0,5.4,1.162483469169327
201706,6,대구,18.62,18.75,13.2,22.4,2.470990308246527,81.8,84.5,50.0,98.0,11.272181198220569,1.6066666666666667,1.5,0.0,5.0,1.1858165623485908
201706,7,대구,19.67,20.2,15.0,23.2,2.42759281934836,77.53333333333333,79.0,48.0,95.0,11.150176535894362,1.7466666666666666,1.7,0.0,4.9,1.1634471175787489
201706,8,대구,21.17,21.6,16.8,25.3,2.459485508295839,70.66666666666667,72.0,43.0,90.0,12.140934842530646,1.9200000000000002,1.5,0.4,5.1,1.218082155657423
201706,9,대구,22.720000000000002,22.75,18.3,27.0,2.4059409228278925,61.7,63.0,37.0,87.0,13.953494186045303,2.15,1.7999999999999998,0.8,4.8,1.0887354258892317
201706,10,대구,24.346666666666668,24.2,19.1,29.6,2.602880808978223,53.833333333333336,53.0,32.0,90.0,14.846532936341909,2.5266666666666664,2.4,1.1,6.0,1.1758880234436275
201706,11,대구,25.720000000000002,25.8,19.9,32.0,2.8515452556162577,47.3,47.0,24.0,85.0,15.387298837588142,2.74,2.55,0.9,5.6,1.1886242409638534
201706,12,대구,26.94333333333333,26.8,20.7,33.0,2.9841747352617802,42.766666666666666,41.5,21.0,81.0,14.675062904954375,2.856666666666667,3.0,0.9,4.6,1.0925084496898312
201706,13,대구,27.973333333333336,27.65,20.9,33.9,3.050826155303684,38.93333333333333,39.0,20.0,70.0,12.339824324836073,2.67,2.4,1.0,4.4,0.9674531085491328
201706,14,대구,28.586666666666666,28.25,21.3,34.6,2.9853358077538705,37.43333333333333,37.0,19.0,66.0,11.604646314815202,2.7933333333333334,2.7,0.9,4.7,1.146789621849452
201706,15,대구,28.813333333333333,28.4,21.0,34.6,3.191014683865256,36.733333333333334,35.0,18.0,62.0,11.476913358123996,3.0566666666666666,2.7,1.2,6.1,1.1592754376031114
201706,16,대구,28.583333333333332,28.299999999999997,19.3,35.3,3.6071847206922185,38.5,35.0,16.0,69.0,13.840844104217103,3.143333333333333,2.7,1.0,7.2,1.5359335773473373
201706,17,대구,27.79,27.4,19.0,35.4,3.7647503008282235,41.53333333333333,38.5,22.0,73.0,14.528766550236274,3.2333333333333334,2.85,1.0,6.8,1.6084546735241279
201706,18,대구,26.616666666666667,26.75,17.8,35.2,3.9324541195414926,45.833333333333336,43.0,24.0,92.0,16.22489218567512,3.7733333333333334,3.95,0.7,6.9,1.588739108231112
201706,19,대구,25.203333333333333,25.549999999999997,17.0,34.1,3.989424237546874,51.8,50.0,26.0,94.0,16.157415293465636,3.51,3.35,1.3,6.8,1.4116143851681995
201706,20,대구,23.903333333333332,24.65,17.0,31.4,3.723132101292963,56.333333333333336,55.5,28.0,94.0,15.596934564717898,3.0766666666666667,2.75,1.2,6.0,1.2926005152227131
201706,21,대구,22.833333333333332,23.55,16.7,29.6,3.5596719466568953,60.63333333333333,61.5,36.0,95.0,16.17252530412748,2.5833333333333335,2.5,0.5,5.9,1.428305804533598
201706,22,대구,21.936666666666667,21.9,16.9,28.7,3.3935520332387505,64.7,67.0,32.0,98.0,17.150751466395548,2.4833333333333334,2.1500000000000004,0.7,5.2,1.468304988832322
201706,23,대구,21.236666666666668,20.799999999999997,16.8,27.3,3.2107022900608952,68.9,71.0,33.0,98.0,17.392725391718344,2.21,1.9,0.3,4.8,1.2189169867918221
201707,0,대구,26.306451612903224,26.1,22.0,30.6,2.190119552881527,80.6774193548387,82.0,60.0,95.0,9.231782409243237,1.7064516129032257,1.7,0.0,3.6,0.9684817960330033
201707,1,대구,25.9741935483871,25.9,21.2,29.7,2.1611675458627273,82.3225806451613,83.0,65.0,96.0,8.753616764036044,1.474193548387097,1.3,0.3,3.2,0.7827165267773017
201707,2,대구,25.551612903225806,25.5,20.8,29.3,2.1660826342719766,84.64516129032258,85.0,68.0,97.0,8.264576565466102,1.3903225806451613,1.4,0.2,3.4,0.8154159832910143
